Campaign ID,Campaign Objective,Campaign Name,Campaign Status,Lifetime Spend Limit,Daily Spend Limit,Campaign Order Line ID,Campaign Third Party Tracking Urls,Campaign Budget,Default Ad Group Budget,Campaign Start Date,Campaign Start Time,Campaign End Date,Campaign End Time,Time Zone,Performance+ daily budget,Campaign Keyword (Match Type NEGATIVE_PHRASE),Campaign Keyword (Match Type NEGATIVE_EXACT),Ad Group ID,Ad Group Name,Ad Group Start Date*,Ad Group Start Time,Ad Group End Date*,Ad Group End Time,Ad Group Budget,Ad Group Pacing Type,Ad Group Budget Type,Ad Group Status,Is Creative Optimization,Max Bid,Monthly Frequency Cap,Ad Group Third Party Tracking Urls,Performance+ Targeting,Ad Placement,Goal Value,Conversion Tag ID,Reporting Event,Conversion Event,Conversion Optimization,Click Window Days,Engagement Window Days,View Window Days,Frequency Target Time Range,Frequency Target,Bid strategy type,Targeting Template ID,Promo Ids,Scheduled Budget Adjustment,Locations,Excluded Locations,Geos,Excluded Geos,Genders,AgeBuckets,Minimum Age,Maximum Age,Languages,Devices,Interests,Included Audiences,Excluded Audiences,Dynamic Retargeting Lookback,Dynamic Retargeting Exclusion,Dynamic Retargeting Event Tag Types,Ad Group Keyword (Match Type BROAD),Ad Group Keyword (Match Type EXACT),Ad Group Keyword (Match Type PHRASE),Ad Group Keyword (Match Type NEGATIVE_PHRASE),Ad Group Keyword (Match Type NEGATIVE_EXACT),Existing Pin ID,Media File Name,Pin Title,Pin Description,Organic Pin URL,Image Alternative Text,Is Ad-only Pin,Promoted Pin Status,Promoted Pin ID,Ad Format,Promoted Pin Name,Promoted Pin URL,Promoted Pin Third Party Tracking Urls,Is Removable Pin Promotion,Carousel Card 1 Image File Name,Carousel Card 1 Title,Carousel Card 1 Description,Carousel Card 1 Organic Pin URL,Carousel Card 1 Destination URL,Carousel Card 1 Android Deep Link,Carousel Card 1 iOS Deep Link,Carousel Card 2 Image File Name,Carousel Card 2 Title,Carousel Card 2 Description,Carousel Card 2 Organic Pin URL,Carousel Card 2 Destination URL,Carousel Card 2 Android Deep Link,Carousel Card 2 iOS Deep Link,Carousel Card 3 Image File Name,Carousel Card 3 Title,Carousel Card 3 Description,Carousel Card 3 Organic Pin URL,Carousel Card 3 Destination URL,Carousel Card 3 Android Deep Link,Carousel Card 3 iOS Deep Link,Carousel Card 4 Image File Name,Carousel Card 4 Title,Carousel Card 4 Description,Carousel Card 4 Organic Pin URL,Carousel Card 4 Destination URL,Carousel Card 4 Android Deep Link,Carousel Card 4 iOS Deep Link,Carousel Card 5 Image File Name,Carousel Card 5 Title,Carousel Card 5 Description,Carousel Card 5 Organic Pin URL,Carousel Card 5 Destination URL,Carousel Card 5 Android Deep Link,Carousel Card 5 iOS Deep Link,Collections Secondary Creative Destination Url,Title Card Organic PinID,Card 1 Organic PinID,Card 2 Organic PinID,Card 3 Organic PinID,Card 4 Organic PinID,Quiz pin question 1 text,Question 1 options text,Quiz pin question 2 text,Question 2 options text,Quiz pin question 3 text,Question 3 options text,Result 1 organic Pin ID,Result 1 iOS deep link url,Result 1 Android deep link url,Result 1 destination url,Result 2 organic Pin ID,Result 2 iOS deep link url,Result 2 Android deep link url,Result 2 destination url,Result 3 organic Pin ID,Result 3 iOS deep link url,Result 3 Android deep link url,Result 3 destination url,Grid Click Type,CTA Selection,Keyword Status,Keyword (Match Type BROAD),Keyword (Match Type EXACT),Keyword (Match Type PHRASE),Keyword (Match Type NEGATIVE_PHRASE),Keyword (Match Type NEGATIVE_EXACT),Product Group ID,Product Group Reference ID,Product Group Name,Product Group Status,Tracking Template,Shopping Collections Hero Pin ID,Shopping Collections Hero Pin URL,Slideshow Collections Title,Slideshow Collections Description,Product Group Selected Ad Image Tag,Is Generate Background,Status,Version
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/ce46cd/7766513674/il_fullxfull.7766513674_7zk7.jpg,DIY Wooden Bench with Pergola and Planters | Outdoor Garden Seating & Trellis Woodworking Plan,"Transform Your Backyard with Premium DIY Pergola Swing Chair Plans!  Create the ultimate relaxation spot in your garden or on your patio! Our comprehensive pergola swing chair plans provide everything you need to build a stunning, free standing swing that combines the elegance of a pergola with the comfort of a modern porch swing. This sturdy and stylish outdoor swing bed plans project is designed to be the centerpiece of your outdoor living area.  Whether you are looking for a diy swing frame t",https://www.etsy.com/search?q=DIY%20Wooden%20Bench%20with%20Pergola%20and%20Planters%20%7C%20Outdoor%20Garden%20Seating%20%26%20Trellis%20Woodworking%20Plan%20Bizilla,,,PAUSED,,STATIC,DIY Wooden Bench with Pergola and Planters | Outdoor Garden Seating & Trellis Woodworking Plan,https://www.etsy.com/search?q=DIY%20Wooden%20Bench%20with%20Pergola%20and%20Planters%20%7C%20Outdoor%20Garden%20Seating%20%26%20Trellis%20Woodworking%20Plan%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/a162d0/7246394266/il_fullxfull.7246394266_d9x4.jpg,DIY Drum Carder Plans: Hand Crank Wool Fiber Tool (PDF Guide),"🤩 Build Your Own Petite Drum Carder – Affordable, Compact & Essential! 🐑 Tired of endless hand-carding or looking for a professional-grade solution that doesn't break the bank? With this step-by-step DIY Petite Drum Carder Plan, you can build your very own, fully functional wool carding machine for a fraction of the cost!  Perfect for fiber artists, hand spinners, and felters, this plan provides an affordable, high-quality, and homemade solution for your fiber prep needs. Give your fleece and mi",https://www.etsy.com/search?q=DIY%20Drum%20Carder%20Plans%3A%20Hand%20Crank%20Wool%20Fiber%20Tool%20%28PDF%20Guide%29%20Bizilla,,,PAUSED,,STATIC,DIY Drum Carder Plans: Hand Crank Wool Fiber Tool (PDF Guide),https://www.etsy.com/search?q=DIY%20Drum%20Carder%20Plans%3A%20Hand%20Crank%20Wool%20Fiber%20Tool%20%28PDF%20Guide%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/5a427f/7097411385/il_fullxfull.7097411385_5npm.jpg,"Costco Party Pack Bundle | Birthday Decorations, Signs, Invite (Digital Download)","Costco Party Pack | Customizable Price Signs PDF | Costco Birthday Party & Sign | Costco Themed Birthday Decorations | Printable Costco Pack  Get ready to throw the ultimate Costco party with our comprehensive Costco Party Pack! This Costco Party Pack includes everything you need for a memorable Costco themed birthday decorations celebration, from a Costco Birthday Party Invite to an awesome Costco Birthday Cake.  What's Included in Your Costco Party Pack?  This Costco Party Pack is loaded with ",https://www.etsy.com/search?q=Costco%20Party%20Pack%20Bundle%20%7C%20Birthday%20Decorations%2C%20Signs%2C%20Invite%20%28Digital%20Download%29%20Bizilla,,,PAUSED,,STATIC,"Costco Party Pack Bundle | Birthday Decorations, Signs, Invite (Digital Download)",https://www.etsy.com/search?q=Costco%20Party%20Pack%20Bundle%20%7C%20Birthday%20Decorations%2C%20Signs%2C%20Invite%20%28Digital%20Download%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/3ce9d3/7532084899/il_fullxfull.7532084899_bdty.jpg,Champagne Cart DIY Plans | Mobile Bar with Storage Cabinets & Sink | Wedding Event Cart | Wooden Pro,"🥂 Build the Ultimate Mobile Event Bar! Take your events to the next level with these premium plans for a Custom Champagne Cart featuring professional storage solutions. This isn't just a display cart; it is a fully functional workstation designed for high-volume service at weddings, parties, and corporate events. Unlike smaller models, this Champagne Cart Custom Build includes spacious lower cabinets with glass doors, a cutout for an ice bucket or sink, and extending side shelves for maximum ser",https://www.etsy.com/search?q=Champagne%20Cart%20DIY%20Plans%20%7C%20Mobile%20Bar%20with%20Storage%20Cabinets%20%26%20Sink%20%7C%20Wedding%20Event%20Cart%20%7C%20Wooden%20Prosecco%20Bar%20Blueprint%20%7C%20Digital%20PDF%20Bizilla,,,PAUSED,,STATIC,Champagne Cart DIY Plans | Mobile Bar with Storage Cabinets & Sink | Wedding Event Cart | Wooden Prosecco Bar Blueprint | Digita,https://www.etsy.com/search?q=Champagne%20Cart%20DIY%20Plans%20%7C%20Mobile%20Bar%20with%20Storage%20Cabinets%20%26%20Sink%20%7C%20Wedding%20Event%20Cart%20%7C%20Wooden%20Prosecco%20Bar%20Blueprint%20%7C%20Digital%20PDF%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/aae6d6/7852749373/il_fullxfull.7852749373_6sgg.jpg,DIY Outdoor Double Chair Plans | Wooden Porch Furniture Blueprint | Double Seat Bench with Table PDF,"Relax in Style with Premium DIY Outdoor Double Chair Plans!  Upgrade your front porch, patio, or backyard with the ultimate seating experience! Build your own stunning outdoor double chair with our comprehensive woodworking plans. This beautiful and sturdy design features two comfortable angled seats separated by a convenient built-in tabletop—perfect for enjoying your morning coffee or evening drinks.  Whether you are looking for stylish wooden porch furniture to elevate your home's curb appeal",https://www.etsy.com/search?q=DIY%20Outdoor%20Double%20Chair%20Plans%20%7C%20Wooden%20Porch%20Furniture%20Blueprint%20%7C%20Double%20Seat%20Bench%20with%20Table%20PDF%20Bizilla,,,PAUSED,,STATIC,DIY Outdoor Double Chair Plans | Wooden Porch Furniture Blueprint | Double Seat Bench with Table PDF,https://www.etsy.com/search?q=DIY%20Outdoor%20Double%20Chair%20Plans%20%7C%20Wooden%20Porch%20Furniture%20Blueprint%20%7C%20Double%20Seat%20Bench%20with%20Table%20PDF%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/a8d086/7941815626/il_fullxfull.7941815626_ii2s.jpg,DIY Standing Wall Shelf Plans PDF | Wooden Shoe Rack & Storage Organizer | Multi-Purpose Slatted Woo,"Build a Stylish and Practical Wooden Shelf to Organize Your Home!  100% Satisfaction & Money-Back Guarantee!  We are so confident that you will love building this project that we offer a 100% money-back guarantee. If you are not completely satisfied with these plans for any reason, we will refund your purchase—no questions asked! Plus, if you need any help or have questions during the build, we are always here to provide full support and guidance via Etsy messages.  About This Build  Maximize yo",https://www.etsy.com/search?q=DIY%20Standing%20Wall%20Shelf%20Plans%20PDF%20%7C%20Wooden%20Shoe%20Rack%20%26%20Storage%20Organizer%20%7C%20Multi-Purpose%20Slatted%20Wood%20Console%20Bizilla,,,PAUSED,,STATIC,DIY Standing Wall Shelf Plans PDF | Wooden Shoe Rack & Storage Organizer | Multi-Purpose Slatted Wood Console,https://www.etsy.com/search?q=DIY%20Standing%20Wall%20Shelf%20Plans%20PDF%20%7C%20Wooden%20Shoe%20Rack%20%26%20Storage%20Organizer%20%7C%20Multi-Purpose%20Slatted%20Wood%20Console%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/2c764c/7739910986/il_fullxfull.7739910986_n60u.jpg,Narrow Sideboard DIY Plans | Space-Saving Buffet Cabinet Blueprint (PDF Download),"Maximize Your Kitchen Storage in Style! 🍳✨  Are you struggling with a cluttered kitchen but lack the floor space for massive furniture? If you need a smart, elegant storage solution, these kitchen sideboard DIY plans are exactly what you've been looking for.  Designed with a highly practical 14-inch depth, these narrow sideboard plans easily fit into tight kitchens, dining rooms, or hallways without blocking your walking path. The design is packed with multi-functional storage: a handy side towe",https://www.etsy.com/search?q=Narrow%20Sideboard%20DIY%20Plans%20%7C%20Space-Saving%20Buffet%20Cabinet%20Blueprint%20%28PDF%20Download%29%20Bizilla,,,PAUSED,,STATIC,Narrow Sideboard DIY Plans | Space-Saving Buffet Cabinet Blueprint (PDF Download),https://www.etsy.com/search?q=Narrow%20Sideboard%20DIY%20Plans%20%7C%20Space-Saving%20Buffet%20Cabinet%20Blueprint%20%28PDF%20Download%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/511e7e/7028916862/il_fullxfull.7028916862_tbrp.jpg,"Customizable Costco Font SVG Pack, PNG, JPG (Digital Download)","Unleash Your Creativity with Our Customizable Costco Font Digital Pack!  Elevate your DIY projects, personalized gifts, and small business branding with our versatile collection of Costco-inspired font designs. This comprehensive digital pack includes SVG, PNG, and JPG formats, perfect for a wide range of applications from custom apparel to unique party decorations.  What's Included in Your Pack:  Customizable Costco Logos: Featuring the classic Costco Wholesale logo, plus options to personalize",https://www.etsy.com/search?q=Customizable%20Costco%20Font%20SVG%20Pack%2C%20PNG%2C%20JPG%20%28Digital%20Download%29%20Bizilla,,,PAUSED,,STATIC,"Customizable Costco Font SVG Pack, PNG, JPG (Digital Download)",https://www.etsy.com/search?q=Customizable%20Costco%20Font%20SVG%20Pack%2C%20PNG%2C%20JPG%20%28Digital%20Download%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/db0e68/7852817741/il_fullxfull.7852817741_mb0z.jpg,DIY Kids Rocking Chair Plans | Toddler Rocking Chair Pattern | Wood Working Plans Kids Rocker PDF,"Craft the Perfect Keepsake with DIY Kids Rocking Chair Plans!  Looking for a meaningful, handcrafted woodworking project for your little one? Build a beautiful, heirloom-quality piece of nursery furniture with our comprehensive kids rocker plan. This adorable and sturdy wooden design is the perfect size for toddlers and young children, making it an ideal toddler rocking chair pattern for parents or grandparents to build as a special gift.  Whether you are searching for a cute bear rocking chair ",https://www.etsy.com/search?q=DIY%20Kids%20Rocking%20Chair%20Plans%20%7C%20Toddler%20Rocking%20Chair%20Pattern%20%7C%20Wood%20Working%20Plans%20Kids%20Rocker%20PDF%20Bizilla,,,PAUSED,,STATIC,DIY Kids Rocking Chair Plans | Toddler Rocking Chair Pattern | Wood Working Plans Kids Rocker PDF,https://www.etsy.com/search?q=DIY%20Kids%20Rocking%20Chair%20Plans%20%7C%20Toddler%20Rocking%20Chair%20Pattern%20%7C%20Wood%20Working%20Plans%20Kids%20Rocker%20PDF%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/45b80c/7825421079/il_fullxfull.7825421079_alx9.jpg,DIY Potting Bench with Storage Plans | Potting Station Blueprint | Garden Workbench PDF,"Transform Your Gardening Experience with the Ultimate DIY Potting Bench Plans!  Get ready to take your gardening to the next level! Build your own stunning and highly functional potting station with our comprehensive woodworking plans. This premium potting bench with storage features a beautiful protective canopy, a slatted backboard for hanging tools, a spacious workspace, and enclosed bottom cabinets with rustic X-pattern doors to hide away soil bags and pots.  Whether you are looking for a co",https://www.etsy.com/search?q=DIY%20Potting%20Bench%20with%20Storage%20Plans%20%7C%20Potting%20Station%20Blueprint%20%7C%20Garden%20Workbench%20PDF%20Bizilla,,,PAUSED,,STATIC,DIY Potting Bench with Storage Plans | Potting Station Blueprint | Garden Workbench PDF,https://www.etsy.com/search?q=DIY%20Potting%20Bench%20with%20Storage%20Plans%20%7C%20Potting%20Station%20Blueprint%20%7C%20Garden%20Workbench%20PDF%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/d2cf4f/7679056257/il_fullxfull.7679056257_8tlr.jpg,8ft Garage Workbench Plans | DIY Woodshop Table with Shelves (PDF Download),"Garage Workbench Plans | 8ft Large Woodshop Table DIY | Heavy Duty Workbench with Shelves & Drawers  Stop working on the floor or shaky plastic tables. It’s time to build the workspace you deserve. These Garage Workbench Plans will guide you in building a massive, rock-solid 8-foot (96"") workstation that serves as the command center for all your future projects.  Designed for serious DIYers and woodworkers, this isn't just a table; it's a complete Garage Organization System. With a perfect balan",https://www.etsy.com/search?q=8ft%20Garage%20Workbench%20Plans%20%7C%20DIY%20Woodshop%20Table%20with%20Shelves%20%28PDF%20Download%29%20Bizilla,,,PAUSED,,STATIC,8ft Garage Workbench Plans | DIY Woodshop Table with Shelves (PDF Download),https://www.etsy.com/search?q=8ft%20Garage%20Workbench%20Plans%20%7C%20DIY%20Woodshop%20Table%20with%20Shelves%20%28PDF%20Download%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/d2141c/7209989459/il_fullxfull.7209989459_qo83.jpg,"DIY Floating Bed Frame Plans | Rustic Wood, King Size (PDF Furniture)","Create a Unique and Stylish Sanctuary with Our DIY Bed Frame Plans  Transform your bedroom into a comfortable and stylish retreat with our easy-to-follow woodworking plans. This DIY bed frame project is perfect for woodworkers of all skill levels, allowing you to build a sturdy and beautiful piece of bedroom furniture that will last for years.  Why Build Your Own Bed Frame? Building your own bed frame isn't just a creative endeavor—it’s a way to get the exact style and size you want. Whether you",https://www.etsy.com/search?q=DIY%20Floating%20Bed%20Frame%20Plans%20%7C%20Rustic%20Wood%2C%20King%20Size%20%28PDF%20Furniture%29%20Bizilla,,,PAUSED,,STATIC,"DIY Floating Bed Frame Plans | Rustic Wood, King Size (PDF Furniture)",https://www.etsy.com/search?q=DIY%20Floating%20Bed%20Frame%20Plans%20%7C%20Rustic%20Wood%2C%20King%20Size%20%28PDF%20Furniture%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/29368c/7267181987/il_fullxfull.7267181987_scij.jpg,DIY Outdoor Bar Plan: Folding Wooden Patio Bar Blueprint (PDF Digital Download),"Craft Your Perfect Event with Our Portable & Collapsible Wooden Bar!  Looking for a versatile and stylish solution for your next gathering? Our Portable & Collapsible Wooden Bar is the ultimate DIY event bar! Whether you're planning a birthday bar, a sophisticated special event bar, or a charming wooden coffee bar, this design provides the flexibility and elegance you need.  Key Features:  Effortless Portability: Designed as a folding bar and collapsible bar, it's incredibly easy to transport an",https://www.etsy.com/search?q=DIY%20Outdoor%20Bar%20Plan%3A%20Folding%20Wooden%20Patio%20Bar%20Blueprint%20%28PDF%20Digital%20Download%29%20Bizilla,,,PAUSED,,STATIC,DIY Outdoor Bar Plan: Folding Wooden Patio Bar Blueprint (PDF Digital Download),https://www.etsy.com/search?q=DIY%20Outdoor%20Bar%20Plan%3A%20Folding%20Wooden%20Patio%20Bar%20Blueprint%20%28PDF%20Digital%20Download%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/c3c89f/7852805169/il_fullxfull.7852805169_cf0b.jpg,DIY Catio Plans | Curved Cat House Enclosure Build Guide | Small Outdoor Cat Cage PDF,"Give Your Indoor Cat the Purr-fect Outdoor Experience with DIY Window Catio Plans!  Does your feline friend love watching birds from the window? Give them a safe, breezy outdoor space with our comprehensive DIY Window Catio Plans. This beautiful, compact, and uniquely curved outdoor cat cage is designed to attach securely outside a window or sit perfectly on a small balcony. It provides all the sights, sounds, and fresh air of the outdoors without any of the risks!  Whether you are looking for a",https://www.etsy.com/search?q=DIY%20Catio%20Plans%20%7C%20Curved%20Cat%20House%20Enclosure%20Build%20Guide%20%7C%20Small%20Outdoor%20Cat%20Cage%20PDF%20Bizilla,,,PAUSED,,STATIC,DIY Catio Plans | Curved Cat House Enclosure Build Guide | Small Outdoor Cat Cage PDF,https://www.etsy.com/search?q=DIY%20Catio%20Plans%20%7C%20Curved%20Cat%20House%20Enclosure%20Build%20Guide%20%7C%20Small%20Outdoor%20Cat%20Cage%20PDF%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/c15863/7920897770/il_fullxfull.7920897770_bqz0.jpg,8x16 Firewood Shed DIY Plans PDF | 2 Cord Wood Storage Rack Blueprint | Extra Large Dry Wood Shelter,"DIY 8x16 Firewood Shed Plans PDF | 2 Cord Wood Storage Rack Blueprint  Stop letting your valuable firewood rot under cheap plastic tarps! This comprehensive digital woodworking blueprint provides the exact, step-by-step instructions to build a massive, heavy-duty 8x16 Firewood Shed. Designed with an extra-deep profile to hold 2 full cords of wood, this structure is the ultimate high-capacity storage solution for homesteaders, cabin owners, and anyone who relies heavily on a wood stove to heat th",https://www.etsy.com/search?q=8x16%20Firewood%20Shed%20DIY%20Plans%20PDF%20%7C%202%20Cord%20Wood%20Storage%20Rack%20Blueprint%20%7C%20Extra%20Large%20Dry%20Wood%20Shelter%20Bizilla,,,PAUSED,,STATIC,8x16 Firewood Shed DIY Plans PDF | 2 Cord Wood Storage Rack Blueprint | Extra Large Dry Wood Shelter,https://www.etsy.com/search?q=8x16%20Firewood%20Shed%20DIY%20Plans%20PDF%20%7C%202%20Cord%20Wood%20Storage%20Rack%20Blueprint%20%7C%20Extra%20Large%20Dry%20Wood%20Shelter%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
