Campaign ID,Campaign Objective,Campaign Name,Campaign Status,Lifetime Spend Limit,Daily Spend Limit,Campaign Order Line ID,Campaign Third Party Tracking Urls,Campaign Budget,Default Ad Group Budget,Campaign Start Date,Campaign Start Time,Campaign End Date,Campaign End Time,Time Zone,Performance+ daily budget,Campaign Keyword (Match Type NEGATIVE_PHRASE),Campaign Keyword (Match Type NEGATIVE_EXACT),Ad Group ID,Ad Group Name,Ad Group Start Date*,Ad Group Start Time,Ad Group End Date*,Ad Group End Time,Ad Group Budget,Ad Group Pacing Type,Ad Group Budget Type,Ad Group Status,Is Creative Optimization,Max Bid,Monthly Frequency Cap,Ad Group Third Party Tracking Urls,Performance+ Targeting,Ad Placement,Goal Value,Conversion Tag ID,Reporting Event,Conversion Event,Conversion Optimization,Click Window Days,Engagement Window Days,View Window Days,Frequency Target Time Range,Frequency Target,Bid strategy type,Targeting Template ID,Promo Ids,Scheduled Budget Adjustment,Locations,Excluded Locations,Geos,Excluded Geos,Genders,AgeBuckets,Minimum Age,Maximum Age,Languages,Devices,Interests,Included Audiences,Excluded Audiences,Dynamic Retargeting Lookback,Dynamic Retargeting Exclusion,Dynamic Retargeting Event Tag Types,Ad Group Keyword (Match Type BROAD),Ad Group Keyword (Match Type EXACT),Ad Group Keyword (Match Type PHRASE),Ad Group Keyword (Match Type NEGATIVE_PHRASE),Ad Group Keyword (Match Type NEGATIVE_EXACT),Existing Pin ID,Media File Name,Pin Title,Pin Description,Organic Pin URL,Image Alternative Text,Is Ad-only Pin,Promoted Pin Status,Promoted Pin ID,Ad Format,Promoted Pin Name,Promoted Pin URL,Promoted Pin Third Party Tracking Urls,Is Removable Pin Promotion,Carousel Card 1 Image File Name,Carousel Card 1 Title,Carousel Card 1 Description,Carousel Card 1 Organic Pin URL,Carousel Card 1 Destination URL,Carousel Card 1 Android Deep Link,Carousel Card 1 iOS Deep Link,Carousel Card 2 Image File Name,Carousel Card 2 Title,Carousel Card 2 Description,Carousel Card 2 Organic Pin URL,Carousel Card 2 Destination URL,Carousel Card 2 Android Deep Link,Carousel Card 2 iOS Deep Link,Carousel Card 3 Image File Name,Carousel Card 3 Title,Carousel Card 3 Description,Carousel Card 3 Organic Pin URL,Carousel Card 3 Destination URL,Carousel Card 3 Android Deep Link,Carousel Card 3 iOS Deep Link,Carousel Card 4 Image File Name,Carousel Card 4 Title,Carousel Card 4 Description,Carousel Card 4 Organic Pin URL,Carousel Card 4 Destination URL,Carousel Card 4 Android Deep Link,Carousel Card 4 iOS Deep Link,Carousel Card 5 Image File Name,Carousel Card 5 Title,Carousel Card 5 Description,Carousel Card 5 Organic Pin URL,Carousel Card 5 Destination URL,Carousel Card 5 Android Deep Link,Carousel Card 5 iOS Deep Link,Collections Secondary Creative Destination Url,Title Card Organic PinID,Card 1 Organic PinID,Card 2 Organic PinID,Card 3 Organic PinID,Card 4 Organic PinID,Quiz pin question 1 text,Question 1 options text,Quiz pin question 2 text,Question 2 options text,Quiz pin question 3 text,Question 3 options text,Result 1 organic Pin ID,Result 1 iOS deep link url,Result 1 Android deep link url,Result 1 destination url,Result 2 organic Pin ID,Result 2 iOS deep link url,Result 2 Android deep link url,Result 2 destination url,Result 3 organic Pin ID,Result 3 iOS deep link url,Result 3 Android deep link url,Result 3 destination url,Grid Click Type,CTA Selection,Keyword Status,Keyword (Match Type BROAD),Keyword (Match Type EXACT),Keyword (Match Type PHRASE),Keyword (Match Type NEGATIVE_PHRASE),Keyword (Match Type NEGATIVE_EXACT),Product Group ID,Product Group Reference ID,Product Group Name,Product Group Status,Tracking Template,Shopping Collections Hero Pin ID,Shopping Collections Hero Pin URL,Slideshow Collections Title,Slideshow Collections Description,Product Group Selected Ad Image Tag,Is Generate Background,Status,Version
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/804adb/7913172250/il_fullxfull.7913172250_8ia0.jpg,DIY Square Wedding Arch Plans PDF | 8x8 Wooden Picture Frame Arbor | Chunky Outdoor Ceremony Backdro,"Frame Your Love Story: The Massive 8x8 Picture Frame Wedding Arch  Make your ceremony unforgettable with a backdrop that commands attention. This digital woodworking blueprint provides the exact instructions to build a massive, 8-foot by 8-foot ""Picture Frame"" style wooden wedding arch. Unlike thin, flimsy metal stands, this oversized, chunky wood design provides a luxurious, high-end aesthetic that perfectly frames the couple and the surrounding landscape.  Whether you are a DIY couple wanting ",https://www.etsy.com/search?q=DIY%20Square%20Wedding%20Arch%20Plans%20PDF%20%7C%208x8%20Wooden%20Picture%20Frame%20Arbor%20%7C%20Chunky%20Outdoor%20Ceremony%20Backdrop%20%7C%20Heavy%20Duty%20Floral%20Trellis%20Blueprint%20Bizilla,,,PAUSED,,STATIC,DIY Square Wedding Arch Plans PDF | 8x8 Wooden Picture Frame Arbor | Chunky Outdoor Ceremony Backdrop | Heavy Duty Floral Trelli,https://www.etsy.com/search?q=DIY%20Square%20Wedding%20Arch%20Plans%20PDF%20%7C%208x8%20Wooden%20Picture%20Frame%20Arbor%20%7C%20Chunky%20Outdoor%20Ceremony%20Backdrop%20%7C%20Heavy%20Duty%20Floral%20Trellis%20Blueprint%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/365ccf/7159021344/il_fullxfull.7159021344_zfic.jpg,DIY Workbench Plans | DIY Woodworking Project | Roll Away Work Bench Fit Plans | Woodworking Worksho,"Butcher Block Workbench Plans | DIY Mobile Work Table | Compact Woodworking Project Looking for a workbench that's both a powerhouse of functionality and a beautiful piece of furniture? Our DIY Butcher Block Workbench Plans are designed to help you build a durable, mobile, and stylish work surface perfect for any small garage, workshop, or even a modern kitchen.  This is more than just a blueprint; it's a comprehensive guide to a rewarding woodworking project. This bench combines a classic, heav",https://www.etsy.com/search?q=DIY%20Workbench%20Plans%20%7C%20DIY%20Woodworking%20Project%20%7C%20Roll%20Away%20Work%20Bench%20Fit%20Plans%20%7C%20Woodworking%20Workshop%20Design%20with%20Tool%20Wall%20DXF%20Files%20Bizilla,,,PAUSED,,STATIC,DIY Workbench Plans | DIY Woodworking Project | Roll Away Work Bench Fit Plans | Woodworking Workshop Design with Tool Wall DXF ,https://www.etsy.com/search?q=DIY%20Workbench%20Plans%20%7C%20DIY%20Woodworking%20Project%20%7C%20Roll%20Away%20Work%20Bench%20Fit%20Plans%20%7C%20Woodworking%20Workshop%20Design%20with%20Tool%20Wall%20DXF%20Files%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/58aa2b/7814382395/il_fullxfull.7814382395_jbla.jpg,DIY Garden Pergolas Plans | Wood Pergolas Build Blueprint | Corner Privacy Pergola,"Create Your Dream Outdoor Oasis with Premium DIY Garden Pergola Plans!  Ready to upgrade your patio or backyard? Build your own beautiful and sturdy pergola with our comprehensive, easy-to-follow pergola build guide. Featuring integrated planter boxes and a modern pergola wall with a slatted design, this structure is perfect as a corner privacy pergola or a shaded lounge area for your outdoor gatherings. Whether you are looking for classic wood pergolas or detailed gazebo templates to enhance yo",https://www.etsy.com/search?q=DIY%20Garden%20Pergolas%20Plans%20%7C%20Wood%20Pergolas%20Build%20Blueprint%20%7C%20Corner%20Privacy%20Pergola%20Bizilla,,,PAUSED,,STATIC,DIY Garden Pergolas Plans | Wood Pergolas Build Blueprint | Corner Privacy Pergola,https://www.etsy.com/search?q=DIY%20Garden%20Pergolas%20Plans%20%7C%20Wood%20Pergolas%20Build%20Blueprint%20%7C%20Corner%20Privacy%20Pergola%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/1056d9/7148736881/il_fullxfull.7148736881_ktnz.jpg,Memorial Photo Collage Sign | Funeral Welcome Poster (Digital Download),"Modern Funeral Photo Collage Set Template - Editable Memorial Poster, Celebration of Life, Canva Photo Display, Instant Download  Honor the memory of a loved one with our beautifully designed Funeral Photo Collage Sign Set. This comprehensive collection of editable templates is a perfect way to celebrate a life well-lived, creating a stunning memorial poster display for a funeral, memorial service, or celebration of life event.  Why Choose Our Templates?  Our templates are designed for ease and ",https://www.etsy.com/search?q=Memorial%20Photo%20Collage%20Sign%20%7C%20Funeral%20Welcome%20Poster%20%28Digital%20Download%29%20Bizilla,,,PAUSED,,STATIC,Memorial Photo Collage Sign | Funeral Welcome Poster (Digital Download),https://www.etsy.com/search?q=Memorial%20Photo%20Collage%20Sign%20%7C%20Funeral%20Welcome%20Poster%20%28Digital%20Download%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/7975eb/7148621427/il_fullxfull.7148621427_p5sv.jpg,"Funeral Photo Collage Sign Set, Memorial Poster (Digital Download)","Modern Funeral Photo Collage Set Template - Editable Memorial Poster, Celebration of Life, Canva Photo Display, Instant Download  Honor the memory of a loved one with our beautifully designed Funeral Photo Collage Sign Set. This comprehensive collection of editable templates is a perfect way to celebrate a life well-lived, creating a stunning memorial poster display for a funeral, memorial service, or celebration of life event.  Why Choose Our Templates?  Our templates are designed for ease and ",https://www.etsy.com/search?q=Funeral%20Photo%20Collage%20Sign%20Set%2C%20Memorial%20Poster%20%28Digital%20Download%29%20Bizilla,,,PAUSED,,STATIC,"Funeral Photo Collage Sign Set, Memorial Poster (Digital Download)",https://www.etsy.com/search?q=Funeral%20Photo%20Collage%20Sign%20Set%2C%20Memorial%20Poster%20%28Digital%20Download%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/252aef/7825342295/il_fullxfull.7825342295_o65f.jpg,DIY Plant Stand Plans | Multi Tier Flower Pot Stand Blueprint |Outdoor Wooden Shelves PDF,"Showcase Your Beautiful Garden with Premium DIY Tiered Plant Stand Plans!  Running out of space for your growing plant collection? Build the ultimate outdoor display with our comprehensive tiered plant stand outdoor plans. This massive, beautifully designed wooden rustic plant stand features three large base planter boxes and multiple staggered shelves, making it the perfect multi tier flower pot stand for your patio, deck, or backyard.  Whether you are looking for sturdy outdoor wooden shelves ",https://www.etsy.com/search?q=DIY%20Plant%20Stand%20Plans%20%7C%20Multi%20Tier%20Flower%20Pot%20Stand%20Blueprint%20%7COutdoor%20Wooden%20Shelves%20PDF%20Bizilla,,,PAUSED,,STATIC,DIY Plant Stand Plans | Multi Tier Flower Pot Stand Blueprint |Outdoor Wooden Shelves PDF,https://www.etsy.com/search?q=DIY%20Plant%20Stand%20Plans%20%7C%20Multi%20Tier%20Flower%20Pot%20Stand%20Blueprint%20%7COutdoor%20Wooden%20Shelves%20PDF%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/fdb491/7766564024/il_fullxfull.7766564024_s3sd.jpg,DIY Roadside Farmstand Plans PDF | Mobile Bakery Cart Guide,"Start Your Small Business with Premium DIY Farmstand Plans!  Looking for a professional way to sell your fresh produce, baked goods, or handmade crafts? Build your own high-quality, eye-catching roadside stand with our comprehensive farmstand plan. This mobile design features sturdy wheels, a protective corrugated roof, and built-in shelving, making it the perfect market stall or mobile bakery cart for any entrepreneur.  Whether you need a vegetable stand plans for your driveway or a stylish far",https://www.etsy.com/search?q=DIY%20Roadside%20Farmstand%20Plans%20PDF%20%7C%20Mobile%20Bakery%20Cart%20Guide%20Bizilla,,,PAUSED,,STATIC,DIY Roadside Farmstand Plans PDF | Mobile Bakery Cart Guide,https://www.etsy.com/search?q=DIY%20Roadside%20Farmstand%20Plans%20PDF%20%7C%20Mobile%20Bakery%20Cart%20Guide%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/b7ad57/7097875064/il_fullxfull.7097875064_9614.jpg,Rustic Birthday Card | Print on Kraft Paper | Instant Download | Share a Memory & Wish Sign,"Instant Download 90th Birthday Cards: Favorite Memory Sign & Share Memory Cards  Celebrate a milestone 90th birthday with a heartfelt, personalized touch! Our ""Loved for 90 Years"" printable card set is the perfect party favor for any mom, dad, grandma, or grandpa. This isn't just a download; it's a completely editable Canva template that lets you create a beautiful memory keepsake.  Guests will love sharing their favorite memory or a special wish on these cards, making a cherished guestbook alte",https://www.etsy.com/search?q=Rustic%20Birthday%20Card%20%7C%20Print%20on%20Kraft%20Paper%20%7C%20Instant%20Download%20%7C%20Share%20a%20Memory%20%26%20Wish%20Sign%20Bizilla,,,PAUSED,,STATIC,Rustic Birthday Card | Print on Kraft Paper | Instant Download | Share a Memory & Wish Sign,https://www.etsy.com/search?q=Rustic%20Birthday%20Card%20%7C%20Print%20on%20Kraft%20Paper%20%7C%20Instant%20Download%20%7C%20Share%20a%20Memory%20%26%20Wish%20Sign%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/943780/7097875066/il_fullxfull.7097875066_5eq8.jpg,90th Birthday Memory Cards: Rustic Party Keepsake (Canva Template),"Instant Download 90th Birthday Cards: Favorite Memory Sign & Share Memory Cards  Celebrate a milestone 90th birthday with a heartfelt, personalized touch! Our ""Loved for 90 Years"" printable card set is the perfect party favor for any mom, dad, grandma, or grandpa. This isn't just a download; it's a completely editable Canva template that lets you create a beautiful memory keepsake.  Guests will love sharing their favorite memory or a special wish on these cards, making a cherished guestbook alte",https://www.etsy.com/search?q=90th%20Birthday%20Memory%20Cards%3A%20Rustic%20Party%20Keepsake%20%28Canva%20Template%29%20Bizilla,,,PAUSED,,STATIC,90th Birthday Memory Cards: Rustic Party Keepsake (Canva Template),https://www.etsy.com/search?q=90th%20Birthday%20Memory%20Cards%3A%20Rustic%20Party%20Keepsake%20%28Canva%20Template%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/46ff96/7250951332/il_fullxfull.7250951332_3vmc.jpg,6x8 Firewood Shed Plans: DIY Wood Storage with Sloped Roof (PDF Download),"🔥 Stop Burning Wet Wood! Build Your Dream Woodshed Today! 🔥 Tired of struggling with soggy, smoking logs? Our 6x8 Firewood Shed Plans are the perfect solution to keep your wood dry, seasoned, and ready for the fire pit or stove. This isn't just a shed; it's the ultimate DIY project to enhance your backyard and ensure perfectly seasoned fuel all winter long!  🏡 About These 6x8 Wood Shed Plans 🏡 These are complete DIY plans to build a sturdy, attractive 6' x 8' Firewood Storage Shed (or Woodshed) ",https://www.etsy.com/search?q=6x8%20Firewood%20Shed%20Plans%3A%20DIY%20Wood%20Storage%20with%20Sloped%20Roof%20%28PDF%20Download%29%20Bizilla,,,PAUSED,,STATIC,6x8 Firewood Shed Plans: DIY Wood Storage with Sloped Roof (PDF Download),https://www.etsy.com/search?q=6x8%20Firewood%20Shed%20Plans%3A%20DIY%20Wood%20Storage%20with%20Sloped%20Roof%20%28PDF%20Download%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/e19ae7/7766293186/il_fullxfull.7766293186_lvjw.jpg,DIY Chairs for Outside Plans | Outdoor Dining Chairs Wooden Blueprint | Chair Design Pattern PDF,"Build Your Own Modern Wooden Patio Seating!  Upgrade your patio or garden with our comprehensive chair design pattern! Whether you need comfortable chairs for outside to relax on the porch or stylish outdoor dining chairs wooden for your backyard gatherings, this DIY building guide makes it easy to create beautiful, sturdy furniture.  Featuring a sleek, modern aesthetic, this woodworking plan is perfect for building minimalistic dining chairs or a cozy lounge chair. Want to add a touch of handma",https://www.etsy.com/search?q=DIY%20Chairs%20for%20Outside%20Plans%20%7C%20Outdoor%20Dining%20Chairs%20Wooden%20Blueprint%20%7C%20Chair%20Design%20Pattern%20PDF%20Bizilla,,,PAUSED,,STATIC,DIY Chairs for Outside Plans | Outdoor Dining Chairs Wooden Blueprint | Chair Design Pattern PDF,https://www.etsy.com/search?q=DIY%20Chairs%20for%20Outside%20Plans%20%7C%20Outdoor%20Dining%20Chairs%20Wooden%20Blueprint%20%7C%20Chair%20Design%20Pattern%20PDF%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/284a41/7053085836/il_fullxfull.7053085836_hk4t.jpg,Double Wedding Arch Plans | Rustic Wooden Arbor DIY (PDF Download),"Create your dream rustic wedding with our comprehensive Double Wedding Arch Plans! This DIY woodworking plan provides everything you need to build a stunning, sturdy wooden arch frame, perfect as a ceremony backdrop or a beautiful wedding arbor. Designed for a Boho wedding aesthetic, this arch stand adds a charming, personalized touch to your special day.  Our detailed Wooden Arch Plan includes step-by-step instructions, material lists, and clear diagrams, making it easy for even novice woodwork",https://www.etsy.com/search?q=Double%20Wedding%20Arch%20Plans%20%7C%20Rustic%20Wooden%20Arbor%20DIY%20%28PDF%20Download%29%20Bizilla,,,PAUSED,,STATIC,Double Wedding Arch Plans | Rustic Wooden Arbor DIY (PDF Download),https://www.etsy.com/search?q=Double%20Wedding%20Arch%20Plans%20%7C%20Rustic%20Wooden%20Arbor%20DIY%20%28PDF%20Download%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/dc094e/7281729113/il_fullxfull.7281729113_mnnk.jpg,DIY Mobile Farmstand Plans | Rolling Garden Cart Blueprints (PDF),"Handcrafted by You, For Your Dream: Build the Perfect Farmstand Today!   With our digital DIY plans, you can easily create a beautiful wooden stand to showcase your fresh produce, artisan goods, or vibrant flowers. Download the Instant PDF Guide and start your building adventure now!  Every farm-fresh egg, every vibrant bouquet, and every loaf of artisan sourdough has a story. Now, it’s time to give that story the beautiful stage it deserves.  These detailed woodworking plans were designed not j",https://www.etsy.com/search?q=DIY%20Mobile%20Farmstand%20Plans%20%7C%20Rolling%20Garden%20Cart%20Blueprints%20%28PDF%29%20Bizilla,,,PAUSED,,STATIC,DIY Mobile Farmstand Plans | Rolling Garden Cart Blueprints (PDF),https://www.etsy.com/search?q=DIY%20Mobile%20Farmstand%20Plans%20%7C%20Rolling%20Garden%20Cart%20Blueprints%20%28PDF%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/e6338d/7218374874/il_fullxfull.7218374874_rijh.jpg,DIY Farmhouse Picnic Table Plan: Outdoor Wood Table & Bench (PDF),"Please note that these plans are provided in Imperial measurements and are available as a digital product.  Bring your dream Wood Outdoor Build to life with this complete Unique Outdoor Table plan! Perfect for your backyard, patio, or deck, these Wood Outdoor Table DIY Plans guide you step by step to create a stunning, functional table and bench set.  Designed for both classic and modern styles, this set includes Picnic Table Plans, Solid Wood Deck Table designs, and Outdoor Table Plans With Tre",https://www.etsy.com/search?q=DIY%20Farmhouse%20Picnic%20Table%20Plan%3A%20Outdoor%20Wood%20Table%20%26%20Bench%20%28PDF%29%20Bizilla,,,PAUSED,,STATIC,DIY Farmhouse Picnic Table Plan: Outdoor Wood Table & Bench (PDF),https://www.etsy.com/search?q=DIY%20Farmhouse%20Picnic%20Table%20Plan%3A%20Outdoor%20Wood%20Table%20%26%20Bench%20%28PDF%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/01930b/7328512023/il_fullxfull.7328512023_7e8d.jpg,DIY Mobile Bar Cart Plans: Collapsible Vendor Cart (PDF Plan),"DIY Mobile Bar Cart Plans: The Ultimate Collapsible Vendor Cart Blueprint  Ready to create the perfect centerpiece for your next event? This is not just a plan; it's your ticket to building a beautiful, professional-grade mobile bar or vendor cart. Our meticulously designed, step-by-step PDF guide gives you everything you need to bring this elegant and modern design to life. Imagine effortlessly serving guests from a stunning, custom-built cart that perfectly fits your unique style.  Unmatched C",https://www.etsy.com/search?q=DIY%20Mobile%20Bar%20Cart%20Plans%3A%20Collapsible%20Vendor%20Cart%20%28PDF%20Plan%29%20Bizilla,,,PAUSED,,STATIC,DIY Mobile Bar Cart Plans: Collapsible Vendor Cart (PDF Plan),https://www.etsy.com/search?q=DIY%20Mobile%20Bar%20Cart%20Plans%3A%20Collapsible%20Vendor%20Cart%20%28PDF%20Plan%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
